0.630000	0.020000	-0.051000
-0.880000	0.680000	0.078000
0.140000	-0.650000	-0.006000
-0.880000	0.250000	-0.073000
0.630000	-0.490000	0.072000
-0.590000	-0.210000	0.028000
-0.060000	-0.270000	-0.018000
-0.000000	-0.830000	0.021000
0.600000	0.920000	-0.005000
0.860000	-0.380000	-0.063000
0.550000	0.190000	0.030000
-0.440000	0.610000	-0.013000
-0.770000	0.470000	-0.023000
-0.380000	-0.140000	-0.082000
0.650000	-0.020000	-0.067000
-0.040000	0.690000	0.067000
-0.420000	-0.900000	0.064000
0.650000	0.500000	-0.029000
0.970000	0.710000	0.083000
-0.050000	-0.460000	-0.073000
-0.370000	0.460000	-0.049000
-0.110000	0.420000	-0.085000
-0.440000	-0.720000	-0.008000
0.790000	0.130000	0.013000
-0.840000	-0.950000	0.027000
-0.220000	-0.650000	-0.047000
0.430000	0.610000	-0.005000
0.420000	-0.360000	0.022000
0.110000	0.850000	-0.059000
-0.600000	0.560000	0.038000
-0.360000	0.070000	-0.062000
-0.520000	-0.750000	0.031000
0.040000	-0.580000	0.057000
0.430000	0.190000	0.083000
-0.320000	0.440000	-0.067000
0.390000	-0.780000	-0.090000
0.640000	0.920000	-0.018000
-0.380000	-0.370000	-0.078000
-0.330000	-0.310000	-0.085000
-0.320000	0.750000	-0.064000
-0.490000	0.580000	-0.036000
-0.360000	0.400000	-0.021000
-0.200000	-0.340000	-0.035000
0.090000	0.380000	0.085000
-0.880000	0.780000	-0.077000
-0.940000	0.950000	-0.074000
-0.700000	-0.450000	-0.084000
